,Area Unit,ANZSOC Division,Year,Region,Victimisations
288,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
289,Windsor.,Theft and Related Offences,2023,Southland Region,1
290,Gladstone-Avenal.,Theft and Related Offences,2023,Southland Region,2
291,Riverton West.,Theft and Related Offences,2023,Southland Region,1
292,Rosedale.,Acts Intended to Cause Injury,2023,Southland Region,1
293,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
294,Bluff.,Theft and Related Offences,2023,Southland Region,1
295,Central Gore.,Theft and Related Offences,2023,Southland Region,1
296,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
297,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
298,Bluff.,Theft and Related Offences,2023,Southland Region,1
299,Rosedale.,Theft and Related Offences,2023,Southland Region,1
300,Waikiwi.,Acts Intended to Cause Injury,2023,Southland Region,1
301,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
302,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
303,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
304,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
305,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
306,Woodlands.,Theft and Related Offences,2023,Southland Region,1
307,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
308,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
309,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
310,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,2
311,Hokonui.,Theft and Related Offences,2023,Southland Region,1
312,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
313,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
314,North Gore.,Theft and Related Offences,2023,Southland Region,1
315,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
316,Mossburn.,Theft and Related Offences,2023,Southland Region,1
317,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,3
318,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
319,Strathern.,Theft and Related Offences,2023,Southland Region,1
320,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
321,Rosedale.,Acts Intended to Cause Injury,2023,Southland Region,1
322,Bluff.,Theft and Related Offences,2023,Southland Region,1
323,West Gore.,Theft and Related Offences,2023,Southland Region,1
324,Milford.,Theft and Related Offences,2023,Southland Region,1
325,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
326,Windsor.,Theft and Related Offences,2023,Southland Region,1
327,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
328,South Gore.,Theft and Related Offences,2023,Southland Region,1
329,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
330,West Invercargill.,Acts Intended to Cause Injury,2023,Southland Region,1
331,Te Waewae.,Acts Intended to Cause Injury,2023,Southland Region,1
332,West Gore.,Theft and Related Offences,2023,Southland Region,1
